#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
PMID:33385119	(2021) Mapping germ-layer specification preventing genes in hPSCs via genome-scale CRISPR screening.	5	45	1.32	0.38	0.0451	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000389870	FGF4,NANOG,POU5F1,GATA3,DLX3
PMID:33921702	(2021) NKL-Code in Normal and Aberrant Hematopoiesis.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632,9606.ENSP00000442788	NANOG,POU5F1,GATA2,GATA3,TET2
PMID:31031139	(2019) Direct Induction of the Three Pre-implantation Blastocyst Cell Types from Fibroblasts.	5	45	1.32	0.38	0.0451	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000368632	FGF4,NANOG,GCM1,POU5F1,GATA3
PMID:31443676	(2019) PBX homeobox 1 enhances hair follicle mesenchymal stem cell proliferation and reprogramming through activation of the AKTglycogen synthase kinase signaling pathway and suppression of apoptosis.	5	45	1.32	0.38	0.0451	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000442788	FGF4,NANOG,POU5F1,TDGF1,TET2
PMID:25496134	(2015) The transcriptional signatures of cells from the human Peyronies disease plaque and the ability of these cells to generate a plaque in a rat model suggest potential therapeutic targets.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000341170,9606.ENSP00000355124,9606.ENSP00000378517	NANOG,POU5F1,PTN,KRT19,SPP1
PMID:25820261	(2015) Reprogramming of cell fate: epigenetic memory and the erasure of memories past.	5	45	1.32	0.38	0.0451	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000442788	FGF4,NANOG,POU5F1,TDGF1,TET2
PMID:26212763	(2015) Prediction of drug-induced nephrotoxicity and injury mechanisms with human induced pluripotent stem cell-derived cells and machine learning methods.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000297991,9606.ENSP00000300060,9606.ENSP00000367817,9606.ENSP00000487363	NANOG,AQP3,ANPEP,PODXL,HAVCR1
PMID:22101343	(2011) Reprogramming efficiency and quality of induced Pluripotent Stem Cells (iPSCs) generated from muscle-derived fibroblasts of mdx mice at different ages.	5	45	1.32	0.38	0.0451	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000409544	FGF4,NANOG,POU5F1,TDGF1,CLDN4
PMID:18671830	(2008) Breast cancer stem cells: implications for therapy of breast cancer.	5	45	1.32	0.38	0.0451	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000449404,9606.ENSP00000498246	NANOG,POU5F1,KRT19,KRT8,ABCG2
PMID:37834062	(2023) Regulation of Ferroptosis in Lung Adenocarcinoma.	6	81	1.14	0.37	0.0454	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000307305,9606.ENSP00000362817,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,FTH1,DDIT4,FABP3,TFRC,GCH1
PMID:37986746	(2023) TBXT dose sensitivity and the decoupling of nascent mesoderm specification from EMT progression in 2D human gastruloids.	6	81	1.14	0.37	0.0454	9606.ENSP00000229307,9606.ENSP00000244537,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000368632	NANOG,H4C6,POU5F1,TDGF1,GATA2,GATA3
PMID:34219203	(2021) Stemprogenitor cells in fetuses and newborns: overview of immunohistochemical markers.	6	81	1.14	0.37	0.0454	9606.ENSP00000229307,9606.ENSP00000300060,9606.ENSP00000345681,9606.ENSP00000355124,9606.ENSP00000449404,9606.ENSP00000498246	NANOG,ANPEP,GATA2,KRT19,KRT8,ABCG2
PMID:34469751	(2021) Diversity of developing peripheral glia revealed by single-cell RNA sequencing.	6	81	1.14	0.37	0.0454	9606.ENSP00000252486,9606.ENSP00000300093,9606.ENSP00000307305,9606.ENSP00000345681,9606.ENSP00000348838,9606.ENSP00000368632	APOE,PLK1,DDIT4,GATA2,UBE2C,GATA3
PMID:34496946	(2021) Small extracellular vesicle non-coding RNAs in pancreatic cancer: molecular mechanisms and clinical implications.	6	81	1.14	0.37	0.0454	9606.ENSP00000212355,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000356030,9606.ENSP00000451040,9606.ENSP00000498246	TGFBR3,NANOG,POU5F1,CD55,PGF,ABCG2
PMID:32937830	(2020) In Vitro Innovation of Tendon Tissue Engineering Strategies.	6	81	1.14	0.37	0.0454	9606.ENSP00000168712,9606.ENSP00000212355,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517,9606.ENSP00000449404	FGF4,TGFBR3,NANOG,POU5F1,SPP1,KRT8
PMID:33105778	(2020) Differentiation Induction of Human Stem Cells for Corneal Epithelial Regeneration.	6	81	1.14	0.37	0.0454	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000449404,9606.ENSP00000498246	FGF4,NANOG,POU5F1,KRT19,KRT8,ABCG2
PMID:33396739	(2020) Exosomes: Their Role in Pathogenesis, Diagnosis and Treatment of Diseases.	7	127	1.01	0.36	0.0478	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000276603,9606.ENSP00000300060,9606.ENSP00000300093,9606.ENSP00000360269,9606.ENSP00000498246	NANOG,POU5F1,TERF1,ANPEP,PLK1,TACSTD2,ABCG2
PMID:36653787	(2023) Sustained postconfluent culture of human mammary epithelial cells enriches for luminal and c-Kit+ subtypes.	5	46	1.31	0.38	0.0479	9606.ENSP00000264187,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000374309,9606.ENSP00000449404	NID1,ANPEP,KRT19,LAMA1,KRT8
PMID:36712403	(2023) Absorption of methionine sources in animals-is there more to know?	4	20	1.57	0.38	0.0479	9606.ENSP00000300060,9606.ENSP00000305302,9606.ENSP00000380666,9606.ENSP00000444408	ANPEP,SLC6A19,SLC7A7,SLC1A5
PMID:36946337	(2023) Exogenous spermidine alleviates diabetic cardiomyopathy via suppressing reactive oxygen species, endoplasmic reticulum stress, and Pannexin-1-mediated ferroptosis.	4	20	1.57	0.38	0.0479	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000368572,9606.ENSP00000376197	HMOX1,FTH1,SAT1,TFRC
PMID:36982393	(2023) Iron Deficiency and Nephrotoxic Heavy Metals: A Dangerous Interplay?	4	20	1.57	0.38	0.0479	9606.ENSP00000216117,9606.ENSP00000276603,9606.ENSP00000376197,9606.ENSP00000496870	HMOX1,TERF1,TFRC,LRP2
PMID:37084236	(2023) Bilineage embryo-like structure from EPS cells can produce live mice with tetraploid trophectoderm.	4	20	1.57	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000449404	FGF4,NANOG,POU5F1,KRT8
PMID:37126559	(2023) An ERK-dependent molecular switch antagonizes fibrosis and promotes regeneration in spiny mice (Acomys).	6	82	1.14	0.37	0.0479	9606.ENSP00000168712,9606.ENSP00000212355,9606.ENSP00000279488,9606.ENSP00000297258,9606.ENSP00000377508,9606.ENSP00000378517	FGF4,TGFBR3,DUSP6,FABP5,JUP,SPP1
PMID:37370863	(2023) RNA Aptamer Targeting of Adam8 in Cancer Growth and Metastasis.	4	20	1.57	0.38	0.0479	9606.ENSP00000178638,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000378517	CA12,NANOG,POU5F1,SPP1
PMID:37408857	(2023) Ferroptosis: A potential therapeutic target in autoimmune disease (Review).	4	20	1.57	0.38	0.0479	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,FTH1,TFRC,GCH1
PMID:37669989	(2023) Placental growth factor exerts a dual function for cardiomyogenesis and vasculogenesis during heart development.	6	82	1.14	0.37	0.0479	9606.ENSP00000168712,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000368632,9606.ENSP00000368664,9606.ENSP00000451040	FGF4,POU5F1,TDGF1,GATA3,RGCC,PGF
PMID:37706320	(2023) Single-Cell RNA Sequencing of Coronary Perivascular Adipose Tissue From End-Stage Heart Failure Patients Identifies SPP1(+) Macrophage Subpopulation as a Target for Alleviating Fibrosis.	7	128	1.01	0.36	0.0479	9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000297258,9606.ENSP00000341170,9606.ENSP00000356030,9606.ENSP00000368664,9606.ENSP00000378517	APOE,FTH1,FABP5,PTN,CD55,RGCC,SPP1
PMID:37780755	(2023) Role of ferroptosis in effects of anesthetics on multiple organ diseases: A literature review.	5	46	1.31	0.38	0.0479	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000276603,9606.ENSP00000376197,9606.ENSP00000484644	HMOX1,FTH1,TERF1,TFRC,CHAC1
PMID:37954843	(2023) The role of ferroptosis in diabetic cardiovascular diseases and the intervention of active ingredients of traditional Chinese medicine.	5	46	1.31	0.38	0.0479	9606.ENSP00000216117,9606.ENSP00000252486,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000477796	HMOX1,APOE,FTH1,TFRC,GCH1
PMID:38041111	(2023) A rapid and stable spontaneous reprogramming system of Spermatogonial stem cells to Pluripotent State.	7	128	1.01	0.36	0.0479	9606.ENSP00000168712,9606.ENSP00000212355,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000357131,9606.ENSP00000403683,9606.ENSP00000428924	FGF4,TGFBR3,NANOG,POU5F1,ARHGAP18,NABP1,LYN
PMID:34687060	(2022) In vitro recovery of FIX clotting activity as a marker of highly functional hepatocytes in a hemophilia B iPSC model.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000449404	FGF4,NANOG,POU5F1,KRT19,KRT8
PMID:35171666	(2022) A balanced Oct4 interactome is crucial for maintaining pluripotency.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,NANOG,POU5F1,GATA3,KRT8
PMID:33623021	(2021) Single-cell multiomics sequencing reveals the functional regulatory landscape of early embryos.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000435233,9606.ENSP00000477796	NANOG,POU5F1,TEAD1,GCH1
PMID:34760707	(2021) Long Noncoding Competing Endogenous RNA Networks in Pancreatic Cancer.	7	128	1.01	0.36	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000320378,9606.ENSP00000355124,9606.ENSP00000435233,9606.ENSP00000498246	FGF4,NANOG,POU5F1,SLC7A8,KRT19,TEAD1,ABCG2
PMID:30651129	(2019) Hydrodynamic shear stress promotes epithelial-mesenchymal transition by downregulating ERK and GSK3beta activities.	5	46	1.31	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000409544,9606.ENSP00000449404,9606.ENSP00000498246	NANOG,POU5F1,CLDN4,KRT8,ABCG2
PMID:31853376	(2019) Reprogramming of spermatogonial stem cells into pluripotent stem cells in the spheroidal state.	4	20	1.57	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145	FGF4,NANOG,POU5F1,TDGF1
PMID:29887381	(2018) Dynamics and Spatial Genomics of the Nascent Transcriptome by Intron seqFISH.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000259915,9606.ENSP00000300093,9606.ENSP00000364976,9606.ENSP00000367817	FGF4,POU5F1,PLK1,CKS2,PODXL
PMID:30017590	(2018) Prospective Isolation of Poised iPSC Intermediates Reveals Principles of Cellular Reprogramming.	5	46	1.31	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000367817,9606.ENSP00000376197,9606.ENSP00000442788,9606.ENSP00000458879	NANOG,PODXL,TFRC,TET2,ZSCAN10
PMID:30340370	(2018) Influence of Iron on Bone Homeostasis.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197,9606.ENSP00000378517	FGF4,HMOX1,FTH1,TFRC,SPP1
PMID:30576740	(2018) VASC: Dimension Reduction and Visualization of Single-cell RNA-seq Data by Deep Variational Autoencoder.	4	20	1.57	0.38	0.0479	9606.ENSP00000259803,9606.ENSP00000268053,9606.ENSP00000296145,9606.ENSP00000345681	GCM1,CYP11A1,TDGF1,GATA2
PMID:28619992	(2017) Patterning and gastrulation defects caused by the t(w18) lethal are due to loss of Ppp2r1a.	5	46	1.31	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000345681,9606.ENSP00000368632	NANOG,POU5F1,TDGF1,GATA2,GATA3
PMID:28775782	(2017) Thyrospheres from B-CPAP Cell Line with BRAF and TERT Promoter Mutations have Different Functional and Molecular Features than Parental Cells.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000498246	NANOG,POU5F1,KRT19,ABCG2
PMID:28863190	(2017) Transcriptome analysis of the pectoral muscles of local chickens and commercial broilers using Ribo-Zero ribonucleic acid sequencing.	4	20	1.57	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000276914,9606.ENSP00000297258,9606.ENSP00000362817	FGF4,PLIN2,FABP5,FABP3
PMID:26774565	(2016) Fibromodulin reprogrammed cells: A novel cell source for bone regeneration.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000367817,9606.ENSP00000378517	FGF4,NANOG,POU5F1,PODXL,SPP1
PMID:27346346	(2016) Glutamine Metabolism Regulates the Pluripotency Transcription Factor OCT4.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000444408	NANOG,POU5F1,GATA2,SLC1A5
PMID:27457505	(2016) SOX9 is a novel cancer stem cell marker surrogated by osteopontin in human hepatocellular carcinoma.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000300060,9606.ENSP00000355124,9606.ENSP00000378517	NANOG,ANPEP,KRT19,SPP1
PMID:27516453	(2016) Coenzyme A corrects pathological defects in human neurons of PANK2-associated neurodegeneration.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000273550,9606.ENSP00000376197	FGF4,NANOG,POU5F1,FTH1,TFRC
PMID:26070137	(2015) Primary Bovine Extra-Embryonic Cultured Cells: A New Resource for the Study of In Vivo Peri-Implanting Phenotypes and Mesoderm Formation.	6	82	1.14	0.37	0.0479	9606.ENSP00000252486,9606.ENSP00000297258,9606.ENSP00000345681,9606.ENSP00000355124,9606.ENSP00000368632,9606.ENSP00000389870	APOE,FABP5,GATA2,KRT19,GATA3,DLX3
PMID:23433359	(2013) A human neuronal model of Niemann Pick C disease developed from stem cells isolated from patients skin.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000300060,9606.ENSP00000498246	FGF4,NANOG,POU5F1,ANPEP,ABCG2
PMID:23453809	(2013) Different roles for Tet1 and Tet2 proteins in reprogramming-mediated erasure of imprints induced by EGC fusion.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000442788	NANOG,POU5F1,TDGF1,TET2
PMID:23583679	(2013) Gastric cancer stem cells: a novel therapeutic target.	5	46	1.31	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000376197,9606.ENSP00000498246	NANOG,POU5F1,KRT19,TFRC,ABCG2
PMID:22023624	(2012) Troika of the mouse blastocyst: lineage segregation and stem cells.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000368632,9606.ENSP00000449404	FGF4,NANOG,POU5F1,GATA3,KRT8
PMID:22479204	(2012) Igf1r signaling is indispensable for preimplantation development and is activated via a novel function of E-cadherin.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000297991,9606.ENSP00000449404	FGF4,NANOG,POU5F1,AQP3,KRT8
PMID:23554769	(2012) Sox2 enhances the tumorigenicity and chemoresistance of cancer stem-like cells derived from gastric cancer.	4	20	1.57	0.38	0.0479	9606.ENSP00000259915,9606.ENSP00000300093,9606.ENSP00000376197,9606.ENSP00000498246	POU5F1,PLK1,TFRC,ABCG2
PMID:22215993	(2011) Systematic search for recipes to generate induced pluripotent stem cells.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000345681,9606.ENSP00000368632	NANOG,POU5F1,GATA2,GATA3
PMID:22414254	(2011) Impact of DNA methylation on trophoblast function.	4	20	1.57	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915	FGF4,NANOG,GCM1,POU5F1
PMID:20824089	(2010) NANOG reporter cell lines generated by gene targeting in human embryonic stem cells.	5	46	1.31	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000296145,9606.ENSP00000367817,9606.ENSP00000374309	NANOG,POU5F1,TDGF1,PODXL,LAMA1
PMID:19619276	(2009) GLUT1 gene is a potential hypoxic marker in colorectal cancer patients.	4	20	1.57	0.38	0.0479	9606.ENSP00000075120,9606.ENSP00000178638,9606.ENSP00000357392,9606.ENSP00000378517	SLC2A3,CA12,EFNA1,SPP1
PMID:19772618	(2009) Y-27632 enhances differentiation of blastocyst like cystic human embryoid bodies to endocrinologically active trophoblast cells on a biomimetic platform.	4	20	1.57	0.38	0.0479	9606.ENSP00000229307,9606.ENSP00000259803,9606.ENSP00000259915,9606.ENSP00000449404	NANOG,GCM1,POU5F1,KRT8
PMID:16547197	(2006) An improved single-cell cDNA amplification method for efficient high-density oligonucleotide microarray analysis.	5	46	1.31	0.38	0.0479	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000356591,9606.ENSP00000374309	FGF4,NANOG,POU5F1,SOAT1,LAMA1
PMID:15305371	(2004) Gene expression profiles in primary ovarian serous papillary tumors and normal ovarian epithelium: identification of candidate molecular markers for ovarian cancer diagnosis and therapy.	4	20	1.57	0.38	0.0479	9606.ENSP00000212355,9606.ENSP00000360269,9606.ENSP00000378517,9606.ENSP00000409544	TGFBR3,TACSTD2,SPP1,CLDN4
PMID:37681893	(2023) A Review: Methodologies to Promote the Differentiation of Mesenchymal Stem Cells for the Regeneration of Intervertebral Disc Cells Following Intervertebral Disc Degeneration.	6	83	1.13	0.37	0.0486	9606.ENSP00000168712,9606.ENSP00000178638,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000355124,9606.ENSP00000449404	FGF4,CA12,NANOG,POU5F1,KRT19,KRT8
PMID:36140753	(2022) Crosstalk between Hypoxia and Extracellular Matrix in the Tumor Microenvironment in Breast Cancer.	6	83	1.13	0.37	0.0486	9606.ENSP00000075120,9606.ENSP00000305302,9606.ENSP00000362817,9606.ENSP00000435233,9606.ENSP00000444408,9606.ENSP00000449756	SLC2A3,SLC6A19,FABP3,TEAD1,SLC1A5,SLC38A1
PMID:40330903	(2025) hsa-miR-5688 inhibits FOXC1-OCT4SOX2 feedforward loop that drives chemoresistance in breast cancer stem cells.	3	5	2.05	0.39	0.0493	9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000498246	NANOG,POU5F1,ABCG2
PMID:38101598	(2024) Sunitinib induces cardiotoxicity through modulating oxidative stress and Nrf2-dependent ferroptosis in vitro and in vivo.	3	5	2.05	0.39	0.0493	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197	HMOX1,FTH1,TFRC
PMID:38561847	(2024) Ferroptosis contributing to cardiomyocyte injury induced by silica nanoparticles via miR-125b-2-3pHO-1 signaling.	3	5	2.05	0.39	0.0493	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197	HMOX1,FTH1,TFRC
PMID:39097112	(2024) Selenium nanoparticles alleviates cadmium induced hepatotoxicity by inhibiting ferroptosis and oxidative stress in vivo and in vitro.	3	5	2.05	0.39	0.0493	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197	HMOX1,FTH1,TFRC
PMID:37046368	(2023) Quercetin Ameliorates Diabetic Kidney Injury by Inhibiting Ferroptosis via Activating Nrf2HO-1 Signaling Pathway.	3	5	2.05	0.39	0.0493	9606.ENSP00000216117,9606.ENSP00000273550,9606.ENSP00000376197	HMOX1,FTH1,TFRC
PMID:37660148	(2023) TimeTalk uses single-cell RNA-seq datasets to decipher cell-cell communication during early embryo development.	5	47	1.3	0.37	0.0493	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000360269,9606.ENSP00000449404	FGF4,NANOG,POU5F1,TACSTD2,KRT8
PMID:37670975	(2023) Molecular Targets of Aptamers in Gastrointestinal Cancers: Cancer Detection, Therapeutic Applications, and Associated Mechanisms.	5	47	1.3	0.37	0.0493	9606.ENSP00000229307,9606.ENSP00000300093,9606.ENSP00000355124,9606.ENSP00000376197,9606.ENSP00000435534	NANOG,PLK1,KRT19,TFRC,CCKBR
PMID:35246515	(2022) Leptin secreted from testicular microenvironment modulates hedgehog signaling to augment the endogenous function of Leydig cells.	6	84	1.13	0.36	0.0493	9606.ENSP00000168712,9606.ENSP00000229307,9606.ENSP00000259915,9606.ENSP00000268053,9606.ENSP00000378517,9606.ENSP00000451040	FGF4,NANOG,POU5F1,CYP11A1,SPP1,PGF
PMID:35322584	(2022) Single-Cell RNA-seq Reveals a Developmental Hierarchy Super-Imposed Over Subclonal Evolution in the Cellular Ecosystem of Prostate Cancer.	6	84	1.13	0.36	0.0493	9606.ENSP00000229307,9606.ENSP00000252486,9606.ENSP00000348838,9606.ENSP00000356030,9606.ENSP00000360269,9606.ENSP00000449404	NANOG,APOE,UBE2C,CD55,TACSTD2,KRT8
